id,categorie,nom_commercial,nom_variantes,dci,dosage,forme,laboratoire,nom_ar,nom_clean,prix,pharmacien_id,61266250,"a 313 200 000 ui pour cent, pommade",pommade,cutanée,autorisation active,procédure nationale,commercialisée,12/03/1998,unnamed: 8,unnamed: 9,pharma developpement,non,product_en_url,product_ar_url,product_thumbnail,nahdi_promo_en,nahdi_promo_ar,brand_name_en,brand_name_ar,product_name_en,product_name_ar,review_count,price_after_special,price_before_special,is_global_product_certain,is_nahdi_product
4175.0,,INEGY 10MG/40MG,INEGY 10MG/40MG,SIMVASTATINE / EZETIMIBE,40 / 10MG / MG,COMPRIME,,,INEGY 10MG/40MG,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4176.0,,SODRIX LP 1.5MG,SODRIX LP 1.5MG,INDAPAMIDE,1.5MG,COMPRIME PELLICULE LP,,,SODRIX LP 1.5MG,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4190.0,,COLOPATHIL,COLOPATHIL,ATTAPULGITE DE MORMOIRON ACTIVEE,1.5G,POUDRE POUR SUSPENSION BUVABLE,,,COLOPATHIL,32.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
4191.0,,CARDENSIEL 10 MG,CARDENSIEL 10 MG,BISOPROLOL,10MG,COMPRIME PELLICULE SECABLE,,,CARDENSIEL 10 MG,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192.0,,NITROGLICERINE PH&T 25MG/5ML,NITROGLICERINE PH&T 25MG/5ML,TRINITRINE,5MG/ML,SOLUTION INJECTABLE POUR PERFUSION,,,NITROGLICERINE PH&T 25MG/5ML,1611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200.0,,MAZAX 300 MG,MAZAX 300 MG,AZITHROMYCINE,300MG,POUDRE POUR SUSPENSION BUVABLE,,,MAZAX 300 MG,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4201.0,,DI-ANTALVIC,DI-ANTALVIC,PARACETAMOL / DEXTROPROPOXYPHENE,400 / 30MG / MG,GELULE,,,DI-ANTALVIC,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
4202.0,,TRICHOGIN,TRICHOGIN,TINIDAZOLE,500MG,COMPRIME,,,TRICHOGIN,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
4203.0,,MAXIPENE,MAXIPENE,IBUPROFENE,2%,SUSPENSION BUVABLE,,,MAXIPENE,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
4211.0,,REGULAX,REGULAX,TEGUMENTS DISPAGHULL,3.5G,POUDRE POUR SUSPENSION BUVABLE,,,REGULAX,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
4213.0,,ALPHA KADOL POMMADE,ALPHA KADOL POMMADE,COMPLEXE CHYMOTRYPSINE / PHENYLBUTAZONE,2500000 / 5U.A.T.EE / G,POMMADE,,,ALPHA KADOL POMMADE,22.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
4216.0,,VITA C 1000 SANS SUCRE,VITA C 1000 SANS SUCRE,ACIDE ASCORBIQUE (VITAMINE C),1G,COMPRIME EFFERVESCENT,,,VITA C 1000 SANS SUCRE,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
4217.0,,ATROVENT,ATROVENT,IPRATROPIUM,0.25MG/2ML,SOLUTION POUR INHALATION PAR NEBULISEUR,,,ATROVENT,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
4221.0,,GLUCONATE DE CALCIUM 10 % PROAMP,GLUCONATE DE CALCIUM 10 % PROAMP,CALCIUM,10%,SOLUTION INJECTABLE,,,GLUCONATE DE CALCIUM 10 % PROAMP,291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4222.0,,TYSABRI 300MG,TYSABRI 300MG,NATALIZUMAB,20MG,SOLUTION A DILUER POUR PERFUSION,,,TYSABRI 300MG,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4225.0,,BRICANYL TURBUHALER,BRICANYL TURBUHALER,TERBUTALINE,500µG,POUDRE POUR INHALATION,,,BRICANYL TURBUHALER,112.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4226.0,,INSULET MIX 30,INSULET MIX 30,INSULINE HUMAINE,100UI,SUSPENSION INJECTABLE INTERMEDIAIRE,,,INSULET MIX 30,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4227.0,,CALCIFIX VIT D3,CALCIFIX VIT D3,CALCIUM / COLECALCIFEROL (VITAMINE D3),500 / 400MG / UI,COMPRIME A CROQUER,,,CALCIFIX VIT D3,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4230.0,,UTROGESTAN,UTROGESTAN,PROGESTERONE,100MG,CAPSULE MOLLE ORALE OU VAGINALE,,,UTROGESTAN,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4232.0,,ARIXTRA 5 MG/0.4 ML,ARIXTRA 5 MG/0.4 ML,FONDAPARINUX SODIQUE,5MG,SOLUTION INJECTABLE,,,ARIXTRA 5 MG/0.4 ML,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4234.0,,JOSACINE ENFANT,JOSACINE ENFANT,JOSAMYCINE,250MG,GRANULE POUR SUSPENSION BUVABLE,,,JOSACINE ENFANT,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
4237.0,,IBEFLOX,IBEFLOX,OFLOXACINE,200MG,COMPRIME,,,IBEFLOX,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240.0,,SCANDICAINE 2 % SPECIALE,SCANDICAINE 2 % SPECIALE,MEPIVACAINE,36MG,SOLUTION INJECTABLE POUR USAGE DENTAIRE,,,SCANDICAINE 2 % SPECIALE,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4243.0,,VIRAFERONPEG 150 µG,VIRAFERONPEG 150 µG,INTERFERON ALFA-2B PEGYLE,150µG,POUDRE ET SOLVANT POUR SOLUTION INJECTABLE,,,VIRAFERONPEG 150 ΜG,3067.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4246.0,,PAXIL CR 25 MG,PAXIL CR 25 MG,PAROXETINE,25MG,COMPRIME PELLICULE,,,PAXIL CR 25 MG,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4249.0,,TUSSIFED,TUSSIFED,TRIPROLIDINE / DEXTROMETHORPHANE,2.5 / 30MG / MG,COMPRIME SECABLE,,,TUSSIFED,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
4250.0,,BIPEN 1 M,BIPEN 1 M,BENZYLPENICILLINE PROCAINE,1MUI,POUDRE POUR PREPARATION INJECTABLE,,,BIPEN 1 M,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
4251.0,,DIFFERINE,DIFFERINE,ADAPALENE,0.1%,GEL,,,DIFFERINE,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4253.0,,VOLTARENE 0.1%,VOLTARENE 0.1%,DICLOFENAC,1MG,COLLYRE,,,VOLTARENE 0.1%,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4254.0,,TERIX,TERIX,TERBINAFINE,250MG,COMPRIME,,,TERIX,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4256.0,,GONAL-F 450 UI,GONAL-F 450 UI,FOLLITROPINE ALFA,450UI,POUDRE POUR SOLUTION INJECTABLE,,,GONAL-F 450 UI,1738.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
4260.0,,"NORDAZ 7,5 MG","NORDAZ 7,5 MG",NORDAZEPAM,7.5MG,COMPRIME SECABLE,,,"NORDAZ 7,5 MG",19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
4265.0,,ARTHROL LINIMENT,ARTHROL LINIMENT,SALISYLATE DE PHENYLPROPYL / METHOXYSALICYLATE DETHYLE,10 / 2G / G,SOLUTION POUR APPLICATION LOCALE,,,ARTHROL LINIMENT,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
4274.0,,AVAXIM,AVAXIM,VACCIN ANTI-HEPATITE A,160UI,SUSPENSION INJECTABLE,,,AVAXIM,308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4275.0,,REQUIP 5 MG,REQUIP 5 MG,ROPINIROLE,5MG,COMPRIME PELLICULE,,,REQUIP 5 MG,456.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
4277.0,,YOMESANE 500 MG,YOMESANE 500 MG,NICLOSAMIDE,500MG,COMPRIME A CROQUER,,,YOMESANE 500 MG,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4278.0,,XYLOCAINE 5% NEBULISEUR,XYLOCAINE 5% NEBULISEUR,LIDOCAINE,5%,SOLUTION POUR INHALATION,,,XYLOCAINE 5% NEBULISEUR,146.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
4279.0,,METFORMINE WIN 1000 MG,METFORMINE WIN 1000 MG,METFORMINE,1000MG,COMPRIME PELLICULE SECABLE,,,METFORMINE WIN 1000 MG,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
4281.0,,NOVOMIX 30 FLEXPEN,NOVOMIX 30 FLEXPEN,INSULINE HUMAINE,100UI,SUSPENSION INJECTABLE INTERMEDIAIRE,,,NOVOMIX 30 FLEXPEN,581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4288.0,,FORTAIR,FORTAIR,FORMOTEROL,12µG,POUDRE POUR INHALATION,,,FORTAIR,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4292.0,,KALEST,KALEST,OMEPRAZOLE,20MG,GELULE,,,KALEST,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4294.0,,KOGENATE 1000 UI,KOGENATE 1000 UI,OCTOCOG ALPHA (FVIII RECOMBINANT),1000UI,POUDRE POUR SOLUTION INJECTABLE,,,KOGENATE 1000 UI,7422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4296.0,,MINIRIN SPRAY,MINIRIN SPRAY,DESMOPRESSINE,10µG,SOLUTION ENDONASALE,,,MINIRIN SPRAY,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4302.0,,KEPPRA 500 MG,KEPPRA 500 MG,LEVETIRACETAM,500MG,COMPRIME PELLICULE,,,KEPPRA 500 MG,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4303.0,,TRIACEPHINE PHARMA5 I.M,TRIACEPHINE PHARMA5 I.M,CEFTRIAXONE,1G,POUDRE POUR SOLUTION INJECTABLE,,,TRIACEPHINE PHARMA5 I.M,114.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
4304.0,,VOTRIENT 200 MG,VOTRIENT 200 MG,PAZOPANIB,200MG,COMPRIME PELLICULE,,,VOTRIENT 200 MG,5476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4306.0,,ACIDE GLUCOSE SLF264,ACIDE GLUCOSE SLF264,CONCENTRE POUR HEMODIALYSE,,SOLUTE CONCENTRE,,,ACIDE GLUCOSE SLF264,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4312.0,,D-BLASTIN,D-BLASTIN,DAUNORUBICINE,20MG,POUDRE POUR PERFUSION,,,D-BLASTIN,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4315.0,,BRONCHATHIOL ADULTE,BRONCHATHIOL ADULTE,CARBOCYSTEINE,5%,SOLUTION BUVABLE,,,BRONCHATHIOL ADULTE,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4316.0,,KEPPRA,KEPPRA,LEVETIRACETAM,500MG,COMPRIME PELLICULE SECABLE,,,KEPPRA,566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4318.0,,DENORAL ADULTE,DENORAL ADULTE,BUZEPIDE / CLOCINIZINE,9 / 33.75MG / MG,SIROP,,,DENORAL ADULTE,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
4321.0,,ZORAC,ZORAC,TAZAROTENE,0.1%,GEL,,,ZORAC,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4322.0,,DIAMOX,DIAMOX,ACETAZOLAMIDE,250MG,COMPRIME SECABLE,,,DIAMOX,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4326.0,,HEXOMEDINE TRANSCUTANEE,HEXOMEDINE TRANSCUTANEE,HEXAMIDINE,,SOLUTION POUR APPLICATION LOCALE,,,HEXOMEDINE TRANSCUTANEE,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4327.0,,ROUVAX,ROUVAX,VACCIN ANTIROUGEOLEUX,,LYOPHILISAT POUR SUSPENSION INJECTABLE,,,ROUVAX,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4328.0,,MENOPUR,MENOPUR,MENOTROPINE,75UI,POUDRE POUR SOLUTION INJECTABLE,,,MENOPUR,1560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4335.0,,LIOTON,LIOTON,HEPARINE SODIQUE,1000UI,GEL,,,LIOTON,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4336.0,,CILENTRA 10 MG,CILENTRA 10 MG,ESCITALOPRAM,10MG,COMPRIME PELLICULE SECABLE,,,CILENTRA 10 MG,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
4340.0,,SEPTANEST ADRENLINEE,SEPTANEST ADRENLINEE,ARTICAINE,72MG,SOLUTION INJECTABLE POUR USAGE DENTAIRE,,,SEPTANEST ADRENLINEE,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4342.0,,ANXIOL,ANXIOL,BROMAZEPAM,6MG,COMPRIME,,,ANXIOL,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
4343.0,,ETOPOSIDE,ETOPOSIDE,ETOPOSIDE,100MG,SOLUTION A DILUER POUR PERFUSION,,,ETOPOSIDE,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4344.0,,FOSTIMON 75 UI/ML,FOSTIMON 75 UI/ML,UROFOLLITROPINE,75UI,POUDRE ET SOLVANT POUR SOLUTION INJECTABLE,,,FOSTIMON 75 UI/ML,953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4345.0,,NOFLOXINE,NOFLOXINE,NORFLOXACINE,400MG,COMPRIME ENROBE,,,NOFLOXINE,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4346.0,,DIF-TET-ALL VACCIN,DIF-TET-ALL VACCIN,VACCIN D.T,,PREPARATION INJECTABLE,,,DIF-TET-ALL VACCIN,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4348.0,,MUCOCIL ENF,MUCOCIL ENF,CARBOCYSTEINE,2%,SOLUTION BUVABLE,,,MUCOCIL ENF,12.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
4349.0,,SURMONTIL,SURMONTIL,TRIMIPRAMINE,4%,SOLUTION POUR GOUTTES BUVABLES,,,SURMONTIL,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
4353.0,,MODOPAR,MODOPAR,LEVODOPA / BENSERAZIDE,200 / 50MG / MG,GELULE,,,MODOPAR,116.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
4355.0,,OFTALAR,OFTALAR,PRANOPROFENE,0.1%,COLLYRE,,,OFTALAR,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
4357.0,,ROCMALINE,ROCMALINE,ARGININE / ACIDE MALIQUE,400 / 1.5MG / MG,SOLUTION BUVABLE,,,ROCMALINE,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4359.0,,TIAGAM,TIAGAM,ACIDE TIAPROFENIQUE,100MG,COMPRIME SECABLE,,,TIAGAM,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4361.0,,MORPHINE,MORPHINE,MORPHINE,10MG,SOLUTION INJECTABLE,,,MORPHINE,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4375.0,,ALLERGO-COMOD,ALLERGO-COMOD,CROMOGLYCATE DE SODIUM,20MG,COLLYRE,,,ALLERGO-COMOD,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4376.0,,CAVERJECT,CAVERJECT,ALPROSTADIL,10µG,POUDRE POUR SOLUTION INJECTABLE,,,CAVERJECT,180.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
4381.0,,DIUREX,DIUREX,XIPAMIDE,20MG,COMPRIME SECABLE,,,DIUREX,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
4384.0,,MAZAX 200 MG,MAZAX 200 MG,AZITHROMYCINE,200MG,POUDRE POUR SUSPENSION BUVABLE,,,MAZAX 200 MG,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4386.0,,"LACRIFLUIDE 0,13 POUR CENT","LACRIFLUIDE 0,13 POUR CENT",CARBOMERE 980,0.13%,COLLYRE,,,"LACRIFLUIDE 0,13 POUR CENT",40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4388.0,,BICARBONATE DE SODIUM LAPROPHAN,BICARBONATE DE SODIUM LAPROPHAN,BICARBONATE DE SODIUM,1.4%,SOLUTION POUR PERFUSION,,,BICARBONATE DE SODIUM LAPROPHAN,275.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
4389.0,,MAXAIR,MAXAIR,PIRBUTEROL,200µG,SUSPENSION POUR INHALATION,,,MAXAIR,155.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4391.0,,LIPIODOL,LIPIODOL,ESTERS ETHYLIQUES D'ACIDES GRAS IODES DE L'HUILE D'OEILLETTE,400MG,SOLUTION INJECTABLE,,,LIPIODOL,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
4396.0,,BRONCHOCIST ENFANTS,BRONCHOCIST ENFANTS,CARBOCYSTEINE,2%,SOLUTION BUVABLE,,,BRONCHOCIST ENFANTS,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
4397.0,,BETNEVAL,BETNEVAL,BETAMETHASONE,0.1G,POMMADE,,,BETNEVAL,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4403.0,,TARMED,TARMED,COAL TAR,4%,SHAMPOOING,,,TARMED,107.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
4404.0,,BETAFERON 250 µG/ML,BETAFERON 250 µG/ML,INTERFERON BETA-1B RECOMBINANT,250µG/ML,POUDRE POUR SOLUTION INJECTABLE,,,BETAFERON 250 ΜG/ML,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4406.0,,VACCIN RABIQUE HDCV,VACCIN RABIQUE HDCV,VACCIN ANTIRABIQUE,,POUDRE POUR SUSPENSION INJECTABLE,,,VACCIN RABIQUE HDCV,273.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4411.0,,HEXOMEDINE,HEXOMEDINE,HEXAMIDINE,,SOLUTION POUR APPLICATION LOCALE,,,HEXOMEDINE,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4413.0,,HELICOCIN,HELICOCIN,AMOXICILLINE / METRONIDAZOLE,750 / 500MG / MG,COMPRIME PELLICULE,,,HELICOCIN,122.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
4414.0,,FLUMAX 8000 UI ANTI-XA/0.8ML,FLUMAX 8000 UI ANTI-XA/0.8ML,ENOXAPARINE,8000UI ANTI-XA,SOLUTION INJECTABLE,,,FLUMAX 8000 UI ANTI-XA/0.8ML,158.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
4417.0,,TETRALYSAL 300MG,TETRALYSAL 300MG,LYMECYCLINE,300MG,GELULE,,,TETRALYSAL 300MG,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4419.0,,FOSAMAX,FOSAMAX,ALENDRONATE,70MG,COMPRIME,,,FOSAMAX,264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4422.0,,LACRYPOS,LACRYPOS,CHRONDROITINE,3%,COLLYRE,,,LACRYPOS,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4430.0,,OXONE 500 MG/5ML IM,OXONE 500 MG/5ML IM,CEFTRIAXONE,500MG,POUDRE POUR PREPARATION INJECTABLE,,,OXONE 500 MG/5ML IM,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4438.0,,OKA-PACLITAXEL,OKA-PACLITAXEL,PACLITAXEL,100MG,SOLUTION A DILUER POUR PERFUSION,,,OKA-PACLITAXEL,527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4441.0,,ULCEMAT,ULCEMAT,CIMETIDINE,400MG,COMPRIME,,,ULCEMAT,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
4444.0,,ESAC 20 MG,ESAC 20 MG,ESOMEPRAZOLE,20MG,GELULE,,,ESAC 20 MG,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
4446.0,,THIOPENTAL,THIOPENTAL,THIOPENTAL,1G,POUDRE POUR SOLUTION INJECTABLE,,,THIOPENTAL,969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4450.0,,MERCILON,MERCILON,DESOGESTREL / ETHINYLESTRADIOL,0.15 / 0.02MG / MG,COMPRIME,,,MERCILON,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4451.0,,NORADRENALINE AGUETTANT 8MG/4ML,NORADRENALINE AGUETTANT 8MG/4ML,NORADRENALINE,8MG,SOLUTION A DILUER POUR PERFUSION,,,NORADRENALINE AGUETTANT 8MG/4ML,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4454.0,,TRISEQUENS,TRISEQUENS,ESTRADIOL / NORETHISTERONE,2 / 1MG / MG,COMPRIME PELLICULE,,,TRISEQUENS,122.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
4456.0,,NURODOL 400 MG,NURODOL 400 MG,IBUPROFENE,400MG,COMPRIME PELLICULE,,,NURODOL 400 MG,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4460.0,,HUMEX EXPECTORANT ADULTES,HUMEX EXPECTORANT ADULTES,CARBOCYSTEINE,5%,SIROP,,,HUMEX EXPECTORANT ADULTES,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
4464.0,,OLIGO-ELEMENTS,OLIGO-ELEMENTS,MULTIPLE,,SOLUTION POUR PERFUSION,,,OLIGO-ELEMENTS,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4470.0,,PLASMION,PLASMION,GELATINE FLUIDE MODIFIEE,,SOLUTION POUR PERFUSION,,,PLASMION,126.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
4471.0,,OXONE 1G/10ML IV,OXONE 1G/10ML IV,CEFTRIAXONE,1G,POUDRE POUR PREPARATION INJECTABLE,,,OXONE 1G/10ML IV,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4472.0,,CALMIXENE,CALMIXENE,PIMETIXENE,18.182MG,SIROP,,,CALMIXENE,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
4473.0,,NEOFORTAN,NEOFORTAN,PHLOROGLUCINOL,160MG,COMPRIME EFFERVESCENT,,,NEOFORTAN,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
4479.0,,TROPHIRES COMPOSE NOURRISSONS,TROPHIRES COMPOSE NOURRISSONS,HUILE ESSENTIELLE DEUCALYPTUS / PARACETAMOL,44 / 150MG / MG,SUPPOSITOIRE,,,TROPHIRES COMPOSE NOURRISSONS,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4482.0,,TRAMADOL NORMON 50 MG,TRAMADOL NORMON 50 MG,TRAMADOL,50MG,GELULE,,,TRAMADOL NORMON 50 MG,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
4483.0,,AMUCHIN5% (AMUGYN),AMUCHIN5% (AMUGYN),CHLOROXYDANT / ELECTROLYTIQUE,0.055 / 0.9G / G,SOLUTION POUR APPLICATION LOCALE,,,AMUCHIN5% (AMUGYN),41.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
4484.0,,FORTZAAR,FORTZAAR,LOSARTAN / HYDROCHLOROTHIAZIDE,100 / 25MG / MG,COMPRIME PELLICULE,,,FORTZAAR,261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4485.0,,OKA-TAMOX,OKA-TAMOX,TAMOXIFENE,10MG,COMPRIME,,,OKA-TAMOX,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4486.0,,VITATLON 500,VITATLON 500,ACIDE ASCORBIQUE (VITAMINE C) / ASCORBATE DE SODIUM,250 / 281.3MG / MG,COMPRIME A CROQUER,,,VITATLON 500,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
4490.0,,RINOCLENIL 100 MCG,RINOCLENIL 100 MCG,BECLOMETASONE,100µG,SUSPENSION NASALE,,,RINOCLENIL 100 MCG,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4492.0,,QUINOLOX MONOPRISE,QUINOLOX MONOPRISE,OFLOXACINE,200MG,COMPRIME PELLICULE,,,QUINOLOX MONOPRISE,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4495.0,,PIMLO 10 MG,PIMLO 10 MG,AMLODIPINE,10MG,COMPRIME,,,PIMLO 10 MG,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
4500.0,,ETOPOPHOS,ETOPOPHOS,ETOPOSIDE,100MG,POUDRE POUR PERFUSION,,,ETOPOPHOS,494.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
4501.0,,VERMOGAL,VERMOGAL,BROMURE DE BENZODODECINIUM / BUTOXYDE DE PIPERONYLE,0.1 / 2.5% / %,GEL,,,VERMOGAL,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4502.0,,DIAMICRON LM,DIAMICRON LM,GLICLAZIDE,30MG,COMPRIME LM,,,DIAMICRON LM,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4503.0,,TRIMAREL,TRIMAREL,TRIMETAZIDINE,20MG,SOLUTION BUVABLE,,,TRIMAREL,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
4511.0,,TRIAXON 500 MG I.M.,TRIAXON 500 MG I.M.,CEFTRIAXONE,500MG,POUDRE POUR SOLUTION INJECTABLE,,,TRIAXON 500 MG I.M.,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
4513.0,,ACTIVAROL C 500,ACTIVAROL C 500,HEMATOPORPHYRINE / ACIDE ASCORBIQUE (VITAMINE C),,SOLUTION BUVABLE,,,ACTIVAROL C 500,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
4514.0,,NAPROXENE PHARMA FORT,NAPROXENE PHARMA FORT,NAPROXENE,550MG,CAPSULE,,,NAPROXENE PHARMA FORT,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4515.0,,EURONAC 5 POUR CENT,EURONAC 5 POUR CENT,N-ACETYLCYSTEINE,5%,COLLYRE,,,EURONAC 5 POUR CENT,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4519.0,,DIDRONEL,DIDRONEL,ETIDRONATE,400MG,COMPRIME,,,DIDRONEL,255.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525.0,,DEFLAZACORTE GT 30 MG,DEFLAZACORTE GT 30 MG,DEFLAZACORT,30MG,COMPRIME SECABLE,,,DEFLAZACORTE GT 30 MG,101.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
4531.0,,ZANOCIN OD 400 MG,ZANOCIN OD 400 MG,OFLOXACINE,400MG,COMPRIME PELLICULE LP,,,ZANOCIN OD 400 MG,111.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
4538.0,,RISPERDAL ORO 0.5MG,RISPERDAL ORO 0.5MG,RISPERIDONE,0.5MG,COMPRIME ORODISPERSIBLE,,,RISPERDAL ORO 0.5MG,119.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
